timestamp,rssi,sc0_re,sc0_im,sc1_re,sc1_im,sc2_re,sc2_im,sc3_re,sc3_im,sc4_re,sc4_im,sc5_re,sc5_im,sc6_re,sc6_im,sc7_re,sc7_im,sc8_re,sc8_im,sc9_re,sc9_im,sc10_re,sc10_im,sc11_re,sc11_im,sc12_re,sc12_im,sc13_re,sc13_im,sc14_re,sc14_im,sc15_re,sc15_im,sc16_re,sc16_im,sc17_re,sc17_im,sc18_re,sc18_im,sc19_re,sc19_im,sc20_re,sc20_im,sc21_re,sc21_im,sc22_re,sc22_im,sc23_re,sc23_im,sc24_re,sc24_im,sc25_re,sc25_im,sc26_re,sc26_im,sc27_re,sc27_im,sc28_re,sc28_im,sc29_re,sc29_im,sc30_re,sc30_im,sc31_re,sc31_im,sc32_re,sc32_im,sc33_re,sc33_im,sc34_re,sc34_im,sc35_re,sc35_im,sc36_re,sc36_im,sc37_re,sc37_im,sc38_re,sc38_im,sc39_re,sc39_im,sc40_re,sc40_im,sc41_re,sc41_im,sc42_re,sc42_im,sc43_re,sc43_im,sc44_re,sc44_im,sc45_re,sc45_im,sc46_re,sc46_im,sc47_re,sc47_im,sc48_re,sc48_im,sc49_re,sc49_im,sc50_re,sc50_im,sc51_re,sc51_im,sc52_re,sc52_im,sc53_re,sc53_im,sc54_re,sc54_im,sc55_re,sc55_im,sc56_re,sc56_im,sc57_re,sc57_im,sc58_re,sc58_im,sc59_re,sc59_im,sc60_re,sc60_im,sc61_re,sc61_im,sc62_re,sc62_im,sc63_re,sc63_im
186,-39,-11.544407,-7.5372806,-11.105925,-8.054955,-10.563185,-8.4824915,-9.924132,-8.804182,-9.201481,-9.007707,-8.412055,-9.085084,-7.5758715,-9.033473,-6.71503,-8.855649,-5.852474,-8.560232,-5.0106626,-8.161561,-4.2102866,-7.679205,-3.469077,-7.1372414,-2.80075,-6.5631886,-2.21423,-5.9867435,-1.7131096,-5.4383583,-1.2954509,-4.9477444,-0.95389116,-4.5423727,-0.6760926,-4.246046,-0.4454755,-4.0776653,-0.24220091,-4.0502,-0.044374686,-4.16997,0.17064235,-4.4362564,0.42485872,-4.841268,0.7383178,-5.3704658,1.1278474,-6.0032506,1.6060227,-6.713929,2.1803322,-7.47295,2.8526633,-8.248329,3.6191037,-9.0072,4.4700546,-9.717345,5.390713,-10.348712,6.361787,-10.8747835,7.360546,-11.273716,8.361986,-11.529245,9.340178,-11.63125,10.2696495,-11.576007,11.126708,-11.366068,11.890708,-11.009833,12.545061,-10.520851,13.078069,-9.916797,13.483446,-9.218383,13.760513,-8.44805,13.914085,-7.6286883,13.954028,-6.782394,13.894558,-5.9293084,13.753247,-5.0867186,13.5498905,-4.2682867,13.305251,-3.4836664,13.039779,-2.738331,12.772338,-2.0337214,12.519107,-1.3676813,12.29262,-0.7350935,12.101074,-0.12877724,11.947918,0.45957762,11.831739,1.0383286,11.746482,1.614878,11.681943,2.194727,11.624544,2.7806811,11.55831,3.372286,11.466037,3.9654949,11.330489,4.5526,11.135644,5.122485,10.867852,5.661139,10.516863,6.152412
187,-40,-11.335194,-7.7283535,-10.873017,-8.222818,-10.310089,-8.624007,-9.655178,-8.916947,-8.921667,-9.090246,-8.126852,-9.137012,-7.290976,-9.055589,-6.4360905,-8.849983,-5.5848165,-8.530023,-4.7590246,-8.111146,-3.9785464,-7.6138906,-3.2600427,-7.0630617,-2.6160073,-6.486656,-2.0540206,-5.914534,-1.576296,-5.3770037,-1.1795572,-4.903308,-0.8552129,-4.520128,-0.5898619,-4.250213,-0.3660993,-4.1111684,-0.1635476,-4.1145015,0.039916545,-4.264967,0.26683432,-4.560252,0.53878295,-4.9910245,0.8750553,-5.5413294,1.2914712,-6.189355,1.7993515,-6.9084406,2.4047751,-7.6683726,3.1081274,-8.43686,3.903976,-9.181043,4.7812505,-9.869069,5.723808,-10.471567,6.7112207,-10.9629965,7.7198434,-11.322708,8.724061,-11.535801,9.697645,-11.593636,10.615138,-11.4939575,11.453164,-11.240772,12.191671,-10.843799,12.8149185,-10.317743,13.312229,-9.681226,13.678472,-8.955631,13.914183,-8.163817,14.025391,-7.3287945,14.023107,-6.472542,13.922555,-5.6148405,13.742161,-4.772424,13.50236,-3.9582834,13.224335,-3.1812909,12.928716,-2.4461246,12.634343,-1.7534437,12.357162,-1.1004086,12.109324,-0.48133814,11.898527,0.111362256,11.727659,0.68622315,11.594745,1.2516588,11.493213,1.8149449,11.412438,2.3813221,11.338569,2.9532056,11.255523,3.5296893,11.146173,4.106236,10.993553,4.674696,10.782099,5.223593,10.498772,5.7386794,10.134034,6.2037573
188,-40,-11.116509,-7.9094815,-10.632048,-8.380017,-10.050479,-8.754363,-9.381355,-9.018311,-8.638683,-9.1614275,-7.8401637,-9.177919,-7.0062113,-9.067312,-6.1587625,-8.834833,-5.3200603,-8.491484,-4.5113206,-8.053773,-3.7514803,-7.543135,-3.0561004,-6.9850492,-2.4364226,-6.4079065,-1.8986787,-5.841672,-1.4437289,-5.316426,-1.0669816,-4.860861,-0.75865895,-4.500811,-0.50436103,-4.2579145,-0.28592935,-4.1484413,-0.082524,-4.18241,0.12812957,-4.3629994,0.36838078,-4.6863184,0.65929663,-5.14152,1.0193545,-5.7112856,1.4632919,-6.372637,2.0011363,-7.0980296,2.6375244,-7.8566856,3.3713284,-8.616052,4.1955876,-9.34339,5.097796,-10.007295,6.0605016,-10.579176,7.0621905,-11.034501,8.078382,-11.3538885,9.082922,-11.52385,10.049363,-11.53721,10.952333,-11.393231,11.768863,-11.097336,12.479565,-10.660575,13.069608,-10.098737,13.529395,-9.431339,13.854983,-8.680389,14.048159,-7.8690724,14.116166,-7.0204883,14.07116,-6.1564145,13.929369,-5.2962327,13.710037,-4.456077,13.434212,-3.6481996,13.123453,-2.8806634,12.798539,-2.1573257,12.478237,-1.4780778,12.178232,-0.8393769,11.910251,-0.23499602,11.68147,0.3430553,11.4942045,0.9035295,11.345902,1.4548802,11.229473,2.0042467,11.133882,2.556576,11.045008,3.1139033,10.946675,3.6748497,10.82184,4.2344213,10.653826,4.784026,10.4275255,5.3118606,10.130503,5.803472,9.75395,6.242627
189,-40,-10.888757,-8.080234,-10.38346,-8.526199,-9.784829,-8.873289,-9.103158,-9.108097,-8.353017,-9.221162,-7.552464,-9.207797,-6.722006,-9.068719,-5.8834286,-8.810342,-5.0585165,-8.444819,-4.267787,-7.989682,-3.5292444,-7.467205,-2.857318,-6.9034705,-2.2619736,-6.3272038,-1.7481109,-5.768386,-1.3152426,-5.256789,-0.9574976,-4.820499,-0.66395956,-4.4844365,-0.4192966,-4.269073,-0.20466857,-4.1893063,0.0011541522,-4.2536483,0.22050218,-4.463699,0.4754558,-4.8140025,0.78649575,-5.292232,1.1712126,-5.8797426,1.6432012,-6.552477,2.2111495,-7.282072,2.878233,-8.037247,3.6417882,-8.785308,4.4933453,-9.493719,5.4189854,-10.131596,6.400002,-10.671188,7.413841,-11.089076,8.435256,-11.36718,9.43764,-11.493437,10.394394,-11.462192,11.280322,-11.274206,12.072939,-10.93631,12.753604,-10.460819,13.308442,-9.864613,13.728989,-9.168031,14.012541,-8.393626,14.162135,-7.564884,14.186259,-6.704894,14.098197,-5.835183,13.915162,-4.974664,13.657193,-4.138814,13.345912,-3.3391297,13.003214,-2.5828314,12.649987,-1.8729439,12.304883,-1.2085556,11.983286,-0.5854415,11.696467,0.003175535,11.451065,0.5656728,11.248789,1.1109904,11.086511,1.6476042,10.956619,2.182495,10.847671,2.7203271,10.745276,3.2627287,10.633188,3.8078723,10.494466,4.3502903,10.312725,4.88098,10.073316,5.387816,9.764419,5.8561664,9.377923,6.269808
190,-40,-10.652377,-8.24021,-10.127732,-8.661051,-9.513639,-8.980561,-8.821088,-9.186167,-8.065164,-9.269399,-7.264216,-9.226684,-6.4387946,-9.059918,-5.610453,-8.776693,-4.8004904,-8.390261,-4.0286584,-7.9191422,-3.3119874,-7.3863845,-2.663754,-6.818617,-2.0926418,-6.244814,-1.602214,-5.694895,-1.19066,-5.1982675,-0.85087556,-4.782326,-0.5708511,-4.471026,-0.3343844,-4.283616,-0.122030064,-4.233599,0.08774533,-4.3279543,0.31725082,-4.5667133,0.5882181,-4.9428678,0.92045337,-5.4426494,1.3306015,-6.0461535,1.8310564,-6.728292,2.4291377,-7.4599643,3.12652,-8.209482,3.9190156,-8.944104,4.7966566,-9.631557,5.74413,-10.2415905,6.7415285,-10.747348,7.76532,-11.126587,8.789578,-11.362564,9.787302,-11.444701,10.73184,-11.368869,11.598253,-11.137304,12.364603,-10.758255,13.013067,-10.245252,13.530798,-9.616211,13.91052,-8.89223,14.150782,-8.096371,14.255907,-7.252321,14.235615,-6.383117,14.104316,-5.509975,13.880187,-4.6512585,13.584027,-3.8217647,13.238005,-3.0321615,12.864303,-2.2888255,12.48387,-1.5939116,12.115204,-0.9457259,11.773346,-0.33935523,11.469091,0.23252727,11.208495,0.7786536,10.992664,1.308161,10.817874,1.8295058,10.675989,2.3495102,10.555168,2.8725204,10.440765,3.3997579,10.316469,3.9289467,10.165447,4.4541645,9.971618,4.966008,9.720804,5.4520426,9.401787,5.8974957,9.007157,6.2861643
191,-41,-10.407848,-8.389047,-9.865376,-8.78429,-9.237442,-9.07599,-8.535681,-9.252421,-7.775643,-9.306128,-6.9759097,-9.234656,-6.15702,-9.041059,-5.3402314,-8.73409,-4.546291,-8.328073,-3.794162,-7.842445,-3.0998545,-7.3009877,-2.475463,-6.7307916,-1.9283948,-6.1610136,-1.4608841,-5.621443,-1.0698171,-5.141044,-0.746891,-4.7464542,-0.47907236,-4.4605985,-0.24934828,-4.301476,-0.037742544,-4.2811503,0.1774959,-4.4050694,0.41857132,-4.671689,0.7067883,-5.072483,1.0612121,-5.5922823,1.4974625,-6.209976,2.0266976,-6.899513,2.6548173,-7.6311455,3.3819919,-8.372869,4.2024913,-9.091948,5.104884,-9.756491,6.0725007,-10.336942,7.0842853,-10.807437,8.115793,-11.146935,9.140476,-11.340104,10.131039,-11.377862,11.060838,-11.2576,11.905293,-10.983045,12.643087,-10.563812,13.257294,-10.014639,13.736142,-9.3544,14.073575,-8.604917,14.269436,-7.7896743,14.329343,-6.9325104,14.264259,-6.0563188,14.089698,-5.18194,13.824781,-4.327156,13.491044,-3.5060105,13.111132,-2.728337,12.707489,-1.9996189,12.301081,-1.3211454,11.9102,-0.6904094,11.549515,-0.10182395,11.2293005,0.45246494,10.955011,0.9815426,10.727131,1.4946958,10.541326,2.0003626,10.388956,2.5051758,10.257758,3.0131671,10.132872,3.525145,9.997893,4.038373,9.83614,4.546475,9.63183,5.03966,9.371269,5.505219,9.043838,5.9282465,8.642809,6.2926064
192,-41,-10.155697,-8.526416,-9.596946,-8.895678,-8.9567995,-9.159423,-8.247497,-9.306802,-7.4849925,-9.33138,-6.68805,-9.23182,-5.8771267,-9.01233,-5.07314,-8.682788,-4.2962313,-8.258548,-3.5645232,-7.75992,-2.8929799,-7.2113476,-2.292501,-6.640322,-1.7692071,-6.076107,-1.32401,-5.548289,-0.95253414,-5.085307,-0.64532167,-4.7129893,-0.38836598,-4.453181,-0.16391857,-4.3225803,0.048449825,-4.3317976,0.27062815,-4.48473,0.5246404,-4.7782826,0.8312744,-5.2024326,1.2087849,-5.7406573,1.6717111,-6.3706913,2.2299223,-7.0656147,2.8878736,-7.795098,3.6442053,-8.526893,4.491679,-9.228391,5.4173985,-9.868156,6.4033937,-10.4174,7.427484,-10.851307,8.464414,-11.150119,9.487084,-11.2999325,10.467969,-11.293186,11.38056,-11.128803,12.200676,-10.811985,12.907722,-10.353685,13.485696,-9.769803,13.923991,-9.08012,14.217802,-8.307109,14.368294,-7.4746275,14.382404,-6.606562,14.272307,-5.725626,14.054627,-4.852209,13.749387,-4.003461,13.378811,-3.1926358,12.966002,-2.4286795,12.533614,-1.7161574,12.102571,-1.0554743,11.690927,-0.4433351,11.312926,0.12653346,10.978299,0.66248554,10.691883,1.173937,10.453505,1.6703175,10.258231,2.1600273,10.096879,2.6494887,9.956819,3.142394,9.822932,3.6391337,9.678802,4.1365075,9.507854,4.6277027,9.294651,5.102553,9.025946,5.5480866,8.691723,5.949299,8.285942,6.2901278
193,-42,-9.896469,-8.652035,-9.323009,-8.995023,-8.672285,-9.230762,-7.9570937,-9.349302,-7.193752,-9.345231,-6.40113,-9.218334,-5.5995536,-8.973958,-4.809548,-8.623068,-4.050603,-8.182008,-3.3399465,-7.6719146,-2.6914818,-7.117818,-2.1148992,-6.5475497,-1.6150186,-5.990401,-1.1914654,-5.475682,-0.8386254,-5.0312476,-0.54593664,-4.6820498,-0.29847357,-4.448803,-0.0778296,-4.3468685,0.13679901,-4.3853817,0.36736596,-4.5666957,0.6356205,-4.8861675,0.9617655,-5.3323193,1.3631705,-5.887319,1.8532485,-6.527825,2.4405203,-7.2261014,3.127981,-7.95133,3.9127448,-8.671122,4.7860465,-9.353061,5.7335696,-9.966254,6.7360725,-10.482758,7.770361,-10.878882,8.810376,-11.13619,9.828579,-11.24224,10.797313,-11.191011,11.69024,-10.982958,12.483695,-10.62474,13.157856,-10.128623,13.697756,-9.511597,14.093952,-8.794325,14.342957,-7.9998426,14.447273,-7.152296,14.415143,-6.2755895,14.259974,-5.3921633,13.999461,-4.52191,13.654509,-3.681268,13.247989,-2.8826628,12.803417,-2.134121,12.343592,-1.4392862,11.889361,-0.7976643,11.458492,-0.2051596,11.064773,0.3451599,10.717349,0.86215454,10.420403,1.3555418,10.173104,1.834872,9.96991,2.3084693,9.801118,2.7825377,9.653697,3.2604153,9.512319,3.7420614,9.360513,4.2238207,9.181871,4.698444,8.961265,5.1553974,8.68595,5.581471,8.3465,5.961581,7.937524,6.2797656
194,-42,-9.630764,-8.765662,-9.044173,-9.082172,-8.38451,-9.289948,-7.665071,-9.379951,-6.902476,-9.347803,-6.115661,-9.194402,-5.3247576,-8.926208,-4.549839,-8.555249,-3.8096988,-8.098815,-3.1206446,-7.5788045,-2.4954832,-7.02078,-1.9426838,-6.4528356,-1.4657818,-5.9042172,-1.0631291,-5.4038982,-0.7279097,-4.979074,-0.44850644,-4.6537576,-0.20914555,-4.4474945,0.009171407,-4.374277,0.22754398,-4.4417496,0.46790254,-4.650719,0.75164753,-4.9950194,1.09832,-5.4617515,1.5243417,-6.031835,2.0419357,-6.680905,2.6582494,-7.3804984,3.3747892,-8.099396,4.187135,-8.805145,5.085019,-9.4656105,6.0527353,-10.050528,7.069831,-10.532881,8.112126,-10.890144,9.152876,-11.105259,10.164157,-11.167281,11.118262,-11.07174,11.989128,-10.820614,12.753676,-10.421996,13.392933,-9.889421,13.89301,-9.240938,14.245703,-8.498006,14.448852,-7.6841707,14.506324,-6.8238006,14.427686,-5.9407334,14.227544,-5.0570703,13.924644,-4.192136,13.540742,-3.3616242,13.099318,-2.577082,12.624228,-1.8455878,12.138391,-1.1698368,11.662526,-0.54843396,11.214057,0.02351398,10.806277,0.5535907,10.447716,1.0511322,10.141883,1.5261412,9.8872795,1.9882592,9.67773,2.4457197,9.503011,2.9044795,9.349715,3.367513,9.202306,3.8343422,9.044272,4.3008447,8.8593855,4.759345,8.632845,5.198959,8.352381,5.606248,8.009159,5.9660683,7.598439,6.262588
195,-43,-9.359176,-8.867116,-8.761045,-9.157038,-8.0940695,-9.336983,-7.3720016,-9.398835,-6.611703,-9.33927,-5.8321247,-9.160267,-5.053154,-8.869385,-4.2943554,-8.479688,-3.573778,-8.009357,-2.906788,-7.480991,-2.305067,-6.920633,-1.7758518,-6.356554,-1.3214146,-5.8179007,-0.9388508,-5.3332176,-0.6201811,-4.928988,-0.3527878,-4.62824,-0.12011951,-4.4492936,0.09734612,-4.404753,0.3209248,-4.5007553,0.5724378,-4.736568,0.87285894,-5.1045356,1.2409983,-5.5903707,1.6922681,-6.1737986,2.2376423,-6.829507,2.8828762,-7.5283875,3.6279554,-8.2388935,4.4669313,-8.928598,5.388057,-9.565758,6.374279,-10.120793,7.4039793,-10.567683,8.45206,-10.88513,9.49117,-11.057497,10.493078,-11.075363,11.430109,-10.93581,12.276571,-10.642349,13.010041,-10.204456,13.612471,-9.636907,14.0711,-8.958742,14.379013,-8.192152,14.535408,-7.3611417,14.545529,-6.490217,14.420257,-5.6030827,14.175395,-4.721421,13.830714,-3.8639383,13.408765,-3.045525,12.933594,-2.276806,12.429368,-1.5639008,11.919048,-0.9085279,11.423175,-0.30839458,10.958804,0.24219401,10.538676,0.75145334,10.170681,1.2291744,9.857636,1.6856253,9.597344,2.1305022,9.383003,2.5719283,9.203864,3.0155864,9.046153,3.464082,8.894123,3.9164796,8.731276,4.3682084,8.541527,4.811146,8.310432,5.2340794,8.026199,5.6233597,7.680573,5.9637947,7.269457,6.2397194
196,-43,-9.082356,-8.956251,-8.474278,-9.219569,-7.8016067,-9.371907,-7.0784936,-9.4060955,-6.3220015,-9.31984,-5.551035,-9.116213,-4.78518,-8.803842,-4.0434504,-8.396779,-3.3431137,-7.9140544,-2.698554,-7.3789134,-2.1203163,-6.8178,-1.6144072,-6.2591057,-1.1818398,-5.731795,-0.8184783,-5.263926,-0.5152356,-4.8812094,-0.2585452,-4.6056275,-0.031139655,-4.4542418,0.18694544,-4.4382415,0.41716215,-4.562255,0.68114483,-4.8240237,0.9993686,-5.214417,1.3898327,-5.717817,1.866881,-6.312812,2.440205,-6.973222,3.1141186,-7.669356,3.8870924,-8.369445,4.7516494,-9.0411825,5.6945963,-9.653262,6.697554,-10.176894,7.7378106,-10.587114,8.789422,-10.863933,9.824498,-10.993136,10.814593,-10.966861,11.732155,-10.783753,12.551935,-10.448803,13.252245,-9.972884,13.816028,-9.371933,14.231712,-8.665965,14.493708,-7.8778076,14.602604,-7.0318494,14.56502,-6.1526694,14.393154,-5.26374,14.103983,-4.3862953,13.718266,-3.5383413,13.259316,-2.733932,12.751689,-1.982735,12.219806,-1.2898642,11.686632,-0.65605384,11.172478,-0.0781051,10.693961,0.45044756,10.26325,0.9384498,9.887556,1.3961145,9.568974,1.8339424,9.304607,2.2616727,9.08702,2.6872914,8.904952,3.1161952,8.744251,3.5505779,8.588992,3.98906,8.422655,4.42658,8.229363,4.85462,7.995012,5.261624,7.7082934,5.633762,7.361536,5.955824,6.951257,6.2122974
197,-44,-8.800965,-9.032988,-8.184527,-9.269779,-7.5077467,-9.394831,-6.785142,-9.401916,-6.0339193,-9.289782,-5.2728753,-9.062576,-4.521243,-8.729967,-3.7974513,-8.306953,-3.117944,-7.8133597,-2.4960868,-7.2730265,-1.9412854,-6.7127233,-1.458319,-6.1609,-1.0469432,-5.6462636,-0.7018418,-5.196327,-0.41285312,-4.8359585,-0.16552722,-4.5860515,0.058056895,-4.4623814,0.2782232,-4.4746947,0.51648027,-4.626112,0.79420394,-4.912859,1.1312842,-5.324377,1.544849,-5.8437543,2.0481145,-6.4485135,2.6494534,-7.1116657,3.351706,-7.803044,4.151829,-8.490729,5.040826,-9.142605,6.004077,-9.727922,7.021939,-10.2187395,8.070654,-10.591223,9.123512,-10.8266945,10.152157,-10.912458,11.128024,-10.842189,12.023767,-10.616092,12.814658,-10.24065,13.479817,-9.728065,14.003248,-9.095418,14.374622,-8.363578,14.589706,-7.556004,14.650503,-6.6973557,14.5650215,-5.812212,14.34676,-4.923774,14.01384,-4.0527287,13.587975,-3.2163458,13.093199,-2.4277687,12.554533,-1.6956817,11.996586,-1.0241704,11.442274,-0.41299126,10.911623,0.1419652,10.4207735,0.64793444,9.9812765,1.1143569,9.599638,1.5518619,9.27721,1.97115,9.010385,2.3819733,8.791079,2.792139,8.607514,3.206734,8.445198,3.6275425,8.288025,4.052711,8.119482,4.476719,7.9238877,4.8906226,7.6874948,5.282558,7.3994803,5.6385055,7.0527396,5.9432526,6.644413,6.181486
198,-44,-8.51569,-9.097296,-7.892466,-9.307727,-7.213146,-9.405896,-6.4925613,-9.386531,-5.7480054,-9.24941,-4.9981246,-8.999734,-4.2617536,-8.648187,-3.5566835,-8.21067,-2.8984914,-7.707756,-2.2995226,-7.1638093,-1.7680213,-6.605869,-1.3075398,-6.0623603,-0.9166118,-5.5616817,-0.58876204,-5.130721,-0.31281084,-4.793455,-0.07347713,-4.569652,0.14773026,-4.473755,0.37142634,-4.5140653,0.6190966,-4.6921926,0.91177446,-5.002873,1.2686954,-5.434141,1.70605,-5.9678636,2.2358835,-6.580549,2.865196,-7.244486,3.5953553,-7.929111,4.421774,-8.602439,5.333974,-9.232645,6.3159347,-9.789597,7.346799,-10.24629,8.401835,-10.580054,9.453636,-10.773619,10.473473,-10.8157835,11.432723,-10.701811,12.304348,-10.433441,13.064215,-10.018616,13.692333,-9.470844,14.173833,-8.808264,14.499669,-8.052586,14.666999,-7.2277703,14.679246,-6.358727,14.545827,-5.469936,14.28151,-4.58425,13.905553,-3.7217429,13.440578,-2.8988838,12.911286,-2.127886,12.343099,-1.416397,11.760778,-0.7674819,11.187122,-0.17988004,10.641826,0.3514061,10.140504,0.83437777,9.694049,1.2790524,9.3082285,1.6964277,8.98363,2.097387,8.715925,2.4916475,8.496393,2.8868344,8.312749,3.287691,8.150138,3.6955743,7.9922924,4.1081514,7.8227415,4.5194325,7.6259956,4.92005,7.388677,5.2978334,7.1004515,5.6386147,6.754787,5.927188,6.349407,6.14845
199,-45,-8.227232,-9.149207,-7.598774,-9.333539,-6.9184523,-9.405317,-6.2013493,-9.360233,-5.4647975,-9.19909,-4.727251,-8.928117,-4.0070953,-8.558975,-3.321429,-8.108438,-2.6849563,-7.5977616,-2.1089683,-7.051772,-1.6005384,-6.4977174,-1.1620035,-5.963934,-0.79070157,-5.4784307,-0.47903898,-5.067418,-0.21486005,-4.7539344,0.017870937,-4.556567,0.23814957,-4.488413,0.46680668,-4.5563097,0.7252255,-4.7603664,1.0340157,-5.093853,1.4116882,-5.5434475,1.8734429,-6.089832,2.4300914,-6.708584,3.087238,-7.3713546,3.8447561,-8.047247,4.696535,-8.704311,5.630615,-9.311102,6.629619,-9.838182,7.67154,-10.259534,8.730719,-10.553742,9.779147,-10.704954,10.787793,-10.703506,11.728086,-10.546232,12.573355,-10.236423,13.30015,-9.783447,13.889456,-9.202049,14.327559,-8.5114155,14.606757,-7.733978,14.725635,-6.894166,14.689057,-6.017021,14.507812,-5.126881,14.197945,-4.2461658,13.779805,-3.394283,13.276888,-2.586852,12.714503,-1.8350874,12.118431,-1.1455915,11.513511,-0.5203658,10.922376,0.04283953,10.3643265,0.5499199,9.854417,1.0096142,9.4028425,1.4324878,9.014602,1.8298965,8.689501,2.2128603,8.422475,2.5910459,8.204164,2.9718459,8.021782,3.3596487,7.860131,3.7553585,7.702802,4.156153,7.533347,4.5555677,7.3365145,4.9438314,7.0992875,5.308476,6.8118286,5.6351795,6.4681664,5.9087753,6.0665913,6.1143656
200,-45,-7.936292,-9.188808,-7.304132,-9.347391,-6.624297,-9.393361,-5.912085,-9.323367,-5.1848183,-9.139228,-4.460697,-8.848183,-3.7576177,-8.462837,-3.0919595,-8.000782,-2.477511,-7.483907,-1.9244959,-6.937443,-1.4388202,-6.388768,-1.021617,-5.8660674,-0.6690527,-5.3968973,-0.37245035,-5.006737,-0.118746616,-4.7176228,0.108792454,-4.5469356,0.32959363,-4.506399,0.5646218,-4.6013856,0.83507967,-4.830511,1.1610782,-5.1856046,1.5603455,-5.652038,2.0470176,-6.209372,2.630638,-6.8323193,3.315383,-7.49196,4.099623,-8.15718,4.9757247,-8.79613,5.9302692,-9.377821,6.944593,-9.873604,7.9955654,-10.258516,9.056699,-10.512438,10.099422,-10.620976,11.094522,-10.576025,12.013556,-10.375998,12.830295,-10.025708,13.52208,-9.53591,14.070896,-8.922559,14.464282,-8.205796,14.695886,-7.4087477,14.765758,-6.5561996,14.680208,-5.673269,14.4514065,-4.7840724,14.0966425,-3.9105062,13.637316,-3.0712698,13.097745,-2.2810624,12.503809,-1.5500876,11.8815775,-0.8838666,11.255914,-0.28332454,10.649223,0.25479576,10.080368,0.7372699,9.563782,1.1735437,9.108928,1.5747168,8.720012,1.9524525,8.39605,2.3178804,8.13122,2.6805825,7.9155235,3.0476997,7.7356763,3.4232352,7.576165,3.807619,7.420439,4.197536,7.2521157,4.5860353,7.0561604,4.9629483,6.8199415,5.315511,6.534109,5.6292768,6.193243,5.889119,5.7962165,6.0803823
201,-45,-7.643592,-9.216249,-7.009226,-9.349523,-6.3313255,-9.370347,-5.625354,-9.276329,-4.9085755,-9.070287,-4.1988916,-8.760446,-3.5136638,-8.36032,-2.8685176,-7.888269,-2.2763026,-7.366762,-1.7461611,-6.8213677,-1.2828329,-6.279533,-0.88626397,-5.7692246,-0.55147386,-5.3174825,-0.26876172,-4.9489894,-0.024199592,-4.684749,0.19957337,-4.540895,0.42234123,-4.5277624,0.66512495,-4.64925,0.9488694,-4.9025025,1.2931199,-5.277942,1.7147381,-5.7596745,2.2267582,-6.3262053,2.8374088,-6.951455,3.549421,-7.60603,4.3596454,-8.258657,5.2589445,-8.877693,6.2324877,-9.43269,7.260325,-9.895845,8.318304,-10.243326,9.379152,-10.45635,10.413873,-10.522022,11.3931,-10.433806,12.288618,-10.191689,13.074751,-9.801982,13.729659,-9.276807,14.236434,-8.633258,14.583885,-7.89238,14.767096,-7.0778923,14.787566,-6.2148952,14.653067,-5.3284893,14.377129,-4.4424777,13.978255,-3.5782077,13.47887,-2.753569,12.904068,-1.9823173,12.280226,-1.2735809,11.633648,-0.63177943,10.989162,-0.056763947,10.36889,0.45571673,9.791197,0.9133062,9.269856,1.3261536,8.813565,1.7058449,8.425702,2.0643327,8.104468,2.412819,7.843291,2.760758,7.6315417,3.1150045,7.455448,3.4791522,7.2991767,3.8531487,7.146062,4.2331624,6.9797897,4.611773,6.785569,4.9783974,6.551152,5.3199997,6.267692,5.622011,5.930317,5.8693647,5.538449,6.047661
202,-46,-7.3498487,-9.231747,-6.7147326,-9.340234,-6.04016,-9.336653,-5.341714,-9.219564,-4.636552,-8.992772,-3.9422321,-8.665459,-3.2755387,-8.252006,-2.6513135,-7.7714953,-2.0814447,-7.246917,-1.5739832,-6.7041135,-1.1325091,-6.1705403,-0.7557983,-5.6738715,-0.4377619,-5.2405763,-0.16771491,-4.8944945,0.06906955,-4.6555433,0.29051295,-4.5385823,0.5166816,-4.5525413,0.76857597,-4.6998568,1.066806,-4.9762135,1.4302771,-5.3706646,1.8749324,-5.8661118,2.412642,-6.4400587,3.0502892,-7.0657177,3.7891366,-7.713294,4.6245165,-8.351449,5.545805,-8.9488325,6.5367827,-9.47561,7.5762916,-9.904909,8.6391945,-10.21407,9.697536,-10.385713,10.721931,-10.408445,11.682996,-10.277328,12.552807,-9.993904,13.306317,-9.565965,13.922602,-9.006945,14.385904,-8.335031,14.686367,-7.5720987,14.820511,-6.7423944,14.791331,-5.871246,14.608046,-4.9836597,14.285532,-4.103059,13.84349,-3.2501543,13.305307,-2.4419854,12.696798,-1.6913041,12.044795,-1.0061437,11.375768,-0.38980058,10.714446,0.15896106,10.082603,0.6453853,9.498057,1.0779648,8.973883,1.4675167,8.517967,1.8260883,8.132849,2.1658795,7.815896,2.4981258,7.559787,2.8321276,7.3532467,3.1744177,7.1820254,3.528154,7.0300035,3.892783,6.880402,4.263946,6.7170033,4.633746,6.5252705,4.9911985,6.2933555,5.3230042,6.012895,5.6144767,5.6795683,5.85063,5.2933373,6.0173287
