timestamp,rssi,sc0_re,sc0_im,sc1_re,sc1_im,sc2_re,sc2_im,sc3_re,sc3_im,sc4_re,sc4_im,sc5_re,sc5_im,sc6_re,sc6_im,sc7_re,sc7_im,sc8_re,sc8_im,sc9_re,sc9_im,sc10_re,sc10_im,sc11_re,sc11_im,sc12_re,sc12_im,sc13_re,sc13_im,sc14_re,sc14_im,sc15_re,sc15_im,sc16_re,sc16_im,sc17_re,sc17_im,sc18_re,sc18_im,sc19_re,sc19_im,sc20_re,sc20_im,sc21_re,sc21_im,sc22_re,sc22_im,sc23_re,sc23_im,sc24_re,sc24_im,sc25_re,sc25_im,sc26_re,sc26_im,sc27_re,sc27_im,sc28_re,sc28_im,sc29_re,sc29_im,sc30_re,sc30_im,sc31_re,sc31_im,sc32_re,sc32_im,sc33_re,sc33_im,sc34_re,sc34_im,sc35_re,sc35_im,sc36_re,sc36_im,sc37_re,sc37_im,sc38_re,sc38_im,sc39_re,sc39_im,sc40_re,sc40_im,sc41_re,sc41_im,sc42_re,sc42_im,sc43_re,sc43_im,sc44_re,sc44_im,sc45_re,sc45_im,sc46_re,sc46_im,sc47_re,sc47_im,sc48_re,sc48_im,sc49_re,sc49_im,sc50_re,sc50_im,sc51_re,sc51_im,sc52_re,sc52_im,sc53_re,sc53_im,sc54_re,sc54_im,sc55_re,sc55_im,sc56_re,sc56_im,sc57_re,sc57_im,sc58_re,sc58_im,sc59_re,sc59_im,sc60_re,sc60_im,sc61_re,sc61_im,sc62_re,sc62_im,sc63_re,sc63_im
45,-33,9.032347,11.382188,7.875658,10.991969,6.760464,10.48665,5.7098927,9.8913,4.7422366,9.233817,3.8703568,8.5435295,3.101396,7.849719,2.4368222,7.180173,1.8728007,6.559829,1.4008342,6.009607,1.0086634,5.545477,0.6813305,5.177807,0.40236354,4.911053,0.15498771,4.743756,-0.07670386,4.6688995,-0.30668917,4.6745424,-0.546148,4.744729,-0.8028124,4.8606067,-1.080591,5.00165,-1.3794878,5.146986,-1.6957947,5.2766547,-2.0225756,5.3727994,-2.3503706,5.420687,-2.6681008,5.409493,-2.9640887,5.332815,-3.2271352,5.1889076,-3.447587,4.9805803,-3.6182973,4.714826,-3.735445,4.4021597,-3.7991195,4.0557528,-3.8136597,3.6903794,-3.7876995,3.3212895,-3.7339044,2.963044,-3.6684368,2.628405,-3.6101418,2.3273618,-3.5795248,2.0663302,-3.5975614,1.8476093,-3.6844218,1.6691029,-3.8581798,1.5243524,-4.1335826,1.4028643,-4.520959,1.290712,-5.0253515,1.171405,-5.6458955,1.0269274,-6.375507,0.8389316,-7.2009363,0.5899729,-8.103105,0.26474282,-9.057837,-0.14880762,-10.03683,-0.6585018,-11.008884,-1.267192,-11.94134,-1.9723188,-12.801562,-2.7657402,-13.55851,-3.6339347,-14.184185,-4.558471,-14.654985,-5.516828,-14.952815,-6.4834347,-15.065918,-7.430901,-14.98941,-8.331426,-14.725438,-9.158188,-14.282998,-9.886773,-13.67739,-10.49644,-12.9294,-10.971218,-12.06415,-11.300779,-11.109827,-11.480964,-10.096216,-11.514036
46,-33,8.566778,11.25044,7.4226875,10.810024,6.327406,10.259804,5.3029327,9.625939,4.366249,8.937136,3.5287812,8.223202,2.7961993,7.513581,2.168523,6.8358946,1.6405684,6.2146235,1.2026432,5.6699696,0.841497,5.2169724,0.5414236,4.864931,0.2854604,4.6171412,0.056607068,4.470973,-0.16101678,4.4182816,-0.3811361,4.4461083,-0.6144904,4.5376396,-0.8682301,4.6733427,-1.1455995,4.832243,-1.4459065,4.993226,-1.7647767,5.1363134,-2.0946863,5.243823,-2.4257076,5.301353,-2.7464485,5.298524,-3.0450926,5.2294474,-3.3104784,5.0928984,-3.5331638,4.892168,-3.7063577,4.6346364,-3.826708,4.3310723,-3.8948438,3.9947336,-3.9156637,3.6403008,-3.8983207,3.2827349,-3.855915,2.9361317,-3.804904,2.6126308,-3.7642474,2.321479,-3.754348,2.0682707,-3.7958508,1.8544675,-3.9083667,1.6771781,-4.109177,1.5292404,-4.4120407,1.3996142,-4.82615,1.274031,-5.3553,1.1358992,-5.9973307,0.96736765,-6.7438917,0.750535,-7.5805635,0.4686764,-8.48725,0.10745585,-9.438978,-0.34398684,-10.406924,-0.89212,-11.359673,-1.5383353,-12.264677,-2.2785773,-13.089754,-3.1032436,-13.804649,-3.9974651,-14.382435,-4.9416375,-14.800843,-5.9123116,-15.043301,-6.883273,-15.0997,-7.8268147,-14.966861,-8.715163,-14.648603,-9.521867,-14.155491,-10.223209,-13.504217,-10.799439,-12.7167225,-11.235826,-11.8189945,-11.52346,-10.8397665,-11.659722,-9.809031,-11.648446
47,-33,8.104837,11.0974245,6.9762797,10.608479,5.9035444,10.015449,4.9074373,9.34552,4.0035715,8.628124,3.201912,7.893473,2.5066354,7.171079,1.9163185,6.4883146,1.4244399,5.869118,1.0201474,5.332901,0.68924445,4.893714,0.41532582,4.5597315,0.18099989,4.3330526,-0.030899873,4.209854,-0.23616461,4.180857,-0.44821116,4.2320895,-0.67728704,4.345884,-0.92991763,4.5020604,-1.2086499,4.6792173,-1.512071,4.8560333,-1.8351277,5.0125427,-2.1696994,5.1312656,-2.5053976,5.1981564,-2.8305182,5.203302,-3.1331189,5.141336,-3.4020889,5.0115623,-3.6281984,4.8177485,-3.8050227,4.567654,-3.9296784,4.2722898,-4.0033245,3.9449852,-4.0314026,3.6003103,-4.0235677,3.2529294,-3.993319,2.9164596,-3.9573743,2.6024227,-3.9347656,2.3193238,-3.945763,2.0719635,-4.0106354,1.8609912,-4.1483946,1.6827571,-4.3755107,1.5294502,-4.7047353,1.3895389,-5.144114,1.2484804,-5.696201,1.0896447,-6.3575706,0.89541703,-7.1186423,0.64840627,-7.9638715,0.33266488,-8.872218,-0.06512151,-9.817981,-0.5545888,-10.771902,-1.14083,-11.7024355,-1.8237724,-12.577237,-2.597878,-13.364665,-3.4521167,-14.035319,-4.3703184,-14.563425,-5.331774,-14.928083,-6.3121753,-15.114293,-7.2847567,-15.113616,-8.221584,-14.924569,-9.095002,-14.5526285,-9.879022,-14.0098915,-10.550708,-13.31439,-11.091377,-12.489149,-11.487594,-11.560947,-11.731918,-10.558983,-11.823294,-9.513362,-11.7671385
48,-34,7.6480236,10.924112,6.5378156,10.388489,5.490116,9.754909,4.524473,9.051513,3.6550891,8.308375,2.890435,7.556021,2.2331846,6.823946,1.6804758,6.139186,1.2244762,5.5250587,0.85320693,5.0001116,0.5515734,4.577347,0.30252957,4.2637625,0.08831453,4.060234,-0.10833946,3.9617224,-0.30307433,3.9578085,-0.5089394,4.0335126,-0.7356387,4.1703305,-0.98903376,4.3474708,-1.2709366,4.5431194,-1.579195,4.735793,-1.9080607,4.905568,-2.2488158,5.035198,-2.5906074,5.1110168,-2.9214349,5.1235986,-3.2292366,5.0681148,-3.5029624,4.944399,-3.7336087,4.7566957,-3.91512,4.513137,-4.0450783,4.22496,-4.125169,3.9055567,-4.1613607,3.5693712,-4.163782,3.2307558,-4.1463118,2.9028518,-4.1258883,2.5965562,-4.1215825,2.3196495,-4.153478,2.0761492,-4.2414546,1.8659357,-4.40388,1.6846342,-4.656382,1.5238336,-5.010706,1.3715768,-5.4737434,1.2131033,-6.046815,1.0318143,-6.7252607,0.8103974,-7.4983106,0.5320332,-8.349351,0.18160616,-9.256457,-0.2531326,-10.193289,-0.78056353,-11.130228,-1.4043887,-12.035688,-2.1230724,-12.877619,-2.9296136,-13.624998,-3.811591,-14.249358,-4.751586,-14.726136,-5.727851,-15.035862,-6.7153025,-15.165125,-7.6867056,-15.107179,-8.613996,-14.862227,-9.4697275,-14.437385,-10.228464,-13.846232,-10.868134,-13.108085,-11.37119,-12.246988,-11.725559,-11.290427,-11.9253,-10.267973,-11.970947,-9.209769,-11.86951
49,-34,7.197761,10.731562,6.108591,10.151293,5.088262,9.479582,4.1550064,8.745444,3.3215735,7.979514,2.5949178,7.2125444,1.976204,6.4739194,1.4611428,5.7902565,1.0406173,5.18417,0.7015638,4.673274,0.42804077,4.269461,0.20242223,3.978518,0.0066413027,3.8000557,-0.17660531,3.7278073,-0.36274755,3.750216,-0.56440854,3.8512971,-0.7906998,4.0117445,-1.0467737,4.2101593,-1.3336796,4.4243736,-1.6485028,4.632766,-1.9847884,4.8154893,-2.333218,4.9555635,-2.6824791,5.0397296,-3.0202837,5.0590706,-3.3344626,5.009306,-3.6140368,4.890805,-3.8502426,4.708289,-4.037392,4.4702525,-4.173539,4.188152,-4.260887,3.8754287,-4.3059134,3.5463846,-4.3192015,3.2150538,-4.3149815,2.8940983,-4.3103747,2.5937889,-4.324456,2.3211963,-4.3770967,2.0795805,-4.4877343,1.8680758,-4.6740785,1.681633,-4.950896,1.5112915,-5.3289046,1.3447219,-5.813845,1.1670117,-6.405829,0.9616597,-7.098985,0.7117174,-7.8814034,0.40099695,-8.735454,0.015265401,-9.638396,-0.45662057,-10.563337,-1.0217602,-11.480372,-1.6824534,-12.357968,-2.4357083,-13.164453,-3.2730854,-13.869506,-4.1808133,-14.4456625,-5.140283,-14.86962,-6.128776,-15.123404,-7.1205206,-15.195208,-8.087898,-15.07998,-9.002807,-14.779614,-9.838107,-14.302818,-10.568997,-13.664622,-11.174356,-12.885559,-11.637838,-11.990612,-11.948774,-11.007905,-12.102779,-9.967292,-12.10199,-8.898853,-11.954996
50,-35,6.7554026,10.520916,5.68982,9.89821,4.6990304,9.190929,3.7999005,8.428896,3.0036886,7.6432104,2.3158147,6.8647647,1.7359356,6.122746,1.2583492,5.443262,0.8726881,4.848149,0.56484807,4.3540173,0.3180977,3.9715984,0.114292674,3.7054157,-0.06487231,3.553805,-0.23666984,3.5092518,-0.41625336,3.5590582,-0.6157623,3.6862597,-0.8436646,3.8707635,-1.1043638,4.090604,-1.3981152,4.3232865,-1.7212212,4.54709,-2.066512,4.742286,-2.4240649,4.8921876,-2.7821176,4.983978,-3.1281016,5.0092626,-3.449753,4.9643245,-3.7361798,4.850077,-3.9788635,4.671715,-4.1724954,4.438088,-4.315599,4.160866,-4.410885,3.85352,-4.465328,3.5302038,-4.489951,3.2046282,-4.4992943,2.8889625,-4.5106425,2.5928667,-4.543036,2.3227103,-4.6160994,2.081021,-4.748794,1.866218,-4.9581485,1.6726218,-5.258053,1.4907753,-5.6581864,1.3080335,-6.163147,1.1093934,-6.77186,0.8785161,-7.4772716,0.5988768,-8.2663765,0.25497505,-9.120593,-0.16649176,-10.016446,-0.6755263,-10.926547,-1.2779248,-11.82081,-1.9745804,-12.667833,-2.761057,-13.436403,-3.6275048,-14.096981,-4.5588484,-14.623175,-5.535349,-14.993004,-6.5333943,-15.190005,-7.5266027,-15.204022,-8.48707,-15.031692,-9.386745,-14.6765785,-10.198888,-14.148956,-10.899423,-13.465246,-11.468245,-12.647134,-11.890284,-11.720477,-12.156332,-10.713926,-12.263569,-9.657542,-12.215756,-8.581266,-12.023074
51,-35,6.3222237,10.293404,5.2826214,9.63062,4.323367,8.890468,3.4599075,8.103483,2.701983,7.301155,2.0534632,6.5144157,1.5125018,5.7721653,1.0720079,5.09992,0.7203992,4.518657,0.44258168,4.0439224,0.22109279,3.6852264,0.037336793,3.4458058,-0.12716219,3.322682,-0.28957722,3.3070936,-0.46472123,3.3852108,-0.66419125,3.5391016,-0.8957621,3.7479143,-1.1630492,3.9891543,-1.4654849,4.2400374,-1.7985703,4.478782,-2.154411,4.685816,-2.5224848,4.844782,-2.890582,4.943329,-3.2458675,4.973611,-3.5759978,4.9324865,-3.8701787,4.821418,-4.12015,4.6460733,-4.3209915,4.415658,-4.4716897,4.1420336,-4.575459,3.8386953,-4.6397643,3.5196433,-4.676035,3.1982493,-4.699102,2.8861942,-4.726385,2.592533,-4.7768517,2.3229473,-4.869852,2.079258,-5.023839,1.8592025,-5.2551427,1.6565177,-5.576757,1.4612979,-5.997319,1.2606411,-6.5203004,1.0395164,-7.143458,0.78180677,-7.8585916,0.47146988,-8.6516485,0.093745,-9.503173,-0.36369696,-10.3890085,-0.90968746,-11.28136,-1.5487026,-12.150047,-2.280229,-12.963878,-3.0984023,-13.692183,-3.9919968,-14.30628,-4.944683,-14.780913,-5.9356585,-15.095473,-6.9404926,-15.235047,-7.9322815,-15.191138,-8.882925,-14.96207,-9.764519,-14.553062,-10.550812,-13.975913,-11.21854,-13.248373,-11.748691,-12.393217,-12.127524,-11.437084,-12.347337,-10.409084,-12.406918,-9.33939,-12.311641,-8.257705,-12.07327
52,-35,5.8994083,10.050321,4.8880205,9.349967,3.9621124,8.579759,3.1356697,7.7708616,2.416889,6.955057,1.8080809,6.1632295,1.3059072,5.423902,0.9019149,4.761913,0.58334935,4.1973085,0.33418056,3.7445025,0.13627715,3.4117448,-0.029337347,3.2009397,-0.18124095,3.1077855,-0.33643648,3.1222663,-0.50933194,3.229431,-0.7109247,3.4104023,-0.94824547,3.6435995,-1.224087,3.9060373,-1.5370266,4.1746798,-1.8817524,4.427733,-2.2496378,4.645813,-2.629561,4.812935,-3.008876,4.9172373,-3.3744967,4.9514456,-3.7140098,4.9130087,-4.0167384,4.8039455,-4.274693,4.6303926,-4.4833403,4.401904,-4.642139,4.130532,-4.7548027,3.8297794,-4.8292656,3.5134833,-4.877345,3.1946719,-4.9141455,2.8845398,-4.9571786,2.5915365,-5.0253253,2.3206832,-5.1376114,2.0731106,-5.311976,1.8459156,-5.564016,1.6322919,-5.9058223,1.4219391,-6.344998,1.2017537,-6.883893,0.95673436,-7.5191183,0.6710492,-8.241379,0.32919043,-9.0356245,-0.08281504,-9.881577,-0.5762801,-10.754487,-1.1588376,-11.626232,-1.8336399,-12.466612,-2.5987635,-13.24474,-3.4469378,-13.930562,-4.3656044,-14.496323,-5.337235,-14.917964,-6.340024,-15.176303,-7.348806,-15.25799,-8.336249,-15.15621,-9.274145,-14.870968,-10.134824,-14.409097,-10.89262,-13.783879,-11.525163,-13.014344,-12.014595,-12.124278,-12.3485775,-11.141015,-12.520945,-10.094042,-12.532103,-9.013545,-12.389071,-7.928907,-12.105164
53,-36,5.4880595,9.793032,4.5069456,9.05775,3.6160042,8.260406,2.8277206,7.432705,2.1487253,6.6066327,1.5797713,5.812932,1.1160423,5.079657,0.74775547,4.4308863,0.4610309,3.885662,0.23896104,3.4572103,0.0628129,3.152472,-0.08670238,2.9719844,-0.22818947,2.910117,-0.37841275,2.9555979,-0.5513088,3.0923629,-0.7572187,3.3006222,-1.0023834,3.5580986,-1.2887318,3.8413534,-1.6139665,4.1271477,-1.971943,4.393712,-2.3533027,4.6219,-2.7463257,4.7961264,-3.137943,4.905055,-3.5148282,4.9420013,-3.8645203,4.9050207,-4.1764717,4.7966924,-4.4429746,4.6236258,-4.659896,4.395714,-4.827164,4.1251884,-4.948987,3.825559,-5.0337515,3.5104795,-5.0936537,3.1926389,-5.1440363,2.8827412,-5.2024875,2.588647,-5.287755,2.314722,-5.418529,2.061442,-5.6122055,1.8252991,-5.88363,1.5989845,-6.2439823,1.3718545,-6.6998386,1.130663,-7.2524414,0.8604955,-7.8972864,0.54585797,-8.624024,0.17183407,-9.416669,-0.27471614,-10.25418,-0.80405855,-11.111286,-1.4226054,-11.959632,-2.1321728,-12.769068,-2.929443,-13.509091,-3.8057644,-14.150354,-4.7472873,-14.666092,-5.735339,-15.033497,-6.747192,-15.234839,-7.757022,-15.258384,-8.737157,-15.098979,-9.659372,-14.758313,-10.49634,-14.244793,-11.223053,-13.573137,-11.8181095,-12.763591,-12.2648945,-11.840867,-12.5525,-10.832923,-12.676347,-9.76952,-12.638478,-8.680774,-12.447544,-7.5956564,-12.118394
54,-36,5.089174,9.522951,4.1402135,8.755504,3.2856627,7.9340334,2.5364718,7.090699,1.8976909,6.257595,1.3685175,5.465226,0.9426794,4.7410913,0.6091024,4.1084313,0.35283175,3.5852132,0.1561438,3.183415,-0.00022585172,2.9086251,-0.13580492,2.7600052,-0.26915106,2.7305653,-0.41671923,2.807792,-0.5919106,2.9745288,-0.8043522,3.2100968,-1.0594496,3.4915624,-1.3582337,3.7950797,-1.6975081,4.097248,-2.0702853,4.376371,-2.46647,4.6135793,-2.873753,4.793725,-3.2786548,4.9060287,-3.667625,4.9444184,-4.0281715,4.9075656,-4.3498945,4.7986207,-4.6253824,4.624664,-4.850906,4.3959193,-5.0268717,4.124795,-5.1579714,3.8247914,-5.253035,3.5093768,-5.32462,3.190894,-5.388283,2.8795595,-5.4616604,2.5826533,-5.563338,2.3039038,-5.711656,2.0431638,-5.923436,1.7963521,-6.212757,1.5557023,-6.589898,1.3102813,-7.060399,1.0467511,-7.6244216,0.7503413,-8.276377,0.4059499,-9.004906,-0.0006985417,-9.793148,-0.48186943,-10.619365,-1.0467509,-11.457844,-1.7005184,-12.280066,-2.4436483,-13.056026,-3.2714436,-13.755681,-4.173904,-14.350459,-5.1359324,-14.8146515,-6.1377788,-15.126753,-7.1558623,-15.270532,-8.163792,-15.235868,-9.133636,-15.019293,-10.037261,-14.624134,-10.847754,-14.060356,-11.540863,-13.344056,-12.096237,-12.496618,-12.498553,-11.543611,-12.738397,-10.513517,-12.812787,-9.436289,-12.725433,-8.341881,-12.486601,-7.2587647,-12.11265
55,-37,4.7036514,9.241546,3.7885387,8.4448,2.971599,7.6022897,2.262223,6.7465363,1.6638684,5.9096417,1.1741881,5.1217866,0.78548133,4.409827,0.4854233,3.7960815,0.25804082,3.2973788,0.08486026,2.9243972,-0.05384218,2.6813397,-0.17775752,2.5659537,-0.30532163,2.5699043,-0.45260885,2.6794367,-0.63242,2.8763247,-0.853614,3.1390362,-1.1207142,3.444017,-1.4338242,3.767068,-1.788824,4.0846667,-2.1778762,4.3752427,-2.590147,4.620242,-3.0127501,4.8049974,-3.4318054,4.919311,-3.8335598,4.957747,-4.2055116,4.919612,-4.537422,4.808625,-4.8221917,4.6323404,-5.056507,4.401312,-5.241252,4.1281104,-5.381596,3.8262174,-5.48681,3.508913,-5.5697846,3.1881866,-5.646276,2.8737738,-5.7339315,2.5723772,-5.8511724,2.2871182,-6.015949,2.0172455,-6.2444825,1.7581422,-6.550102,1.5016344,-6.942159,1.2365426,-7.4251804,0.94949335,-7.9982605,0.62591326,-8.654773,0.25114515,-9.382389,-0.18840075,-10.163426,-0.70407724,-10.975532,-1.3039689,-11.792617,-1.9920009,-12.586086,-2.7673142,-13.326153,-3.6238506,-13.983315,-4.5502963,-14.529843,-5.5303593,-14.941152,-6.543277,-15.197076,-7.564692,-15.282916,-8.567731,-15.1901865,-9.524303,-14.91708,-10.406443,-14.468556,-11.187757,-13.856086,-11.844827,-13.097081,-12.358418,-12.214006,-12.714575,-11.233192,-12.905404,-10.18357,-12.929566,-9.095177,-12.792422,-7.9977174,-12.505854,-6.9190874,-12.0877
56,-37,4.3322906,8.950318,3.4525225,8.127234,2.674209,7.2668304,2.0051544,6.4018917,1.4472245,5.5644484,0.99653953,4.7842517,0.64400125,4.0874267,0.37608394,3.4953027,0.17585479,3.0235,0.024159394,2.681351,-0.0991102,2.4716327,-0.21373138,2.3906794,-0.33794194,2.428792,-0.4873641,2.5709934,-0.6741359,2.7980208,-0.9062925,3.0875175,-1.1874359,3.4153643,-1.5167056,3.7570403,-1.8890461,4.0889688,-2.295759,4.389743,-2.7252777,4.6411734,-3.1641467,4.8291087,-3.5981045,4.943963,-4.013216,4.9809628,-4.396987,4.9400554,-4.739363,4.825544,-5.033569,4.645448,-5.2767224,4.410651,-5.47018,4.133873,-5.619591,3.8285725,-5.734655,3.5078335,-5.8285766,3.1832864,-5.917291,2.864191,-6.0184436,2.556688,-6.150256,2.2633073,-6.330263,1.9827199,-6.5740905,1.7098151,-6.894291,1.4360516,-7.299296,1.1500533,-7.7926283,0.8384628,-8.372352,0.48695683,-9.030832,0.0813699,-9.754823,-0.3911587,-10.525873,-0.9410353,-11.3210945,-1.5752195,-12.114104,-2.2963796,-12.876286,-3.1023245,-13.578172,-3.9856627,-14.190873,-4.933807,-14.687561,-5.9293222,-15.044824,-6.9505,-15.2438965,-7.9722943,-15.271625,-8.967432,-15.121166,-9.907751,-14.792371,-10.765555,-14.291795,-11.515053,-13.632367,-12.133741,-12.832757,-12.603578,-11.91642,-12.912011,-10.9103775,-13.052726,-9.84391,-13.026036,-8.747057,-12.838965,-7.6491756,-12.504977,-6.5775023,-12.043367
57,-38,3.9757776,8.650798,3.132656,7.8044124,2.3937733,6.929305,1.7653352,6.0584373,1.247612,5.223657,0.83521587,4.454205,0.5176887,3.7753944,0.2803533,3.2074807,0.10538279,2.7648246,-0.026986267,2.4553623,-0.13716742,2.2804236,-0.2449474,2.2349045,-0.368288,2.307759,-0.52228963,2.4828024,-0.71836364,2.7397592,-0.9636704,3.0554996,-1.2608485,3.4053745,-1.6080472,3.7646067,-1.9992576,4.109605,-2.424917,4.419181,-2.8727329,4.675555,-3.3286924,4.86513,-3.7781715,4.978966,-4.2070765,5.0129633,-4.602943,4.967735,-4.9559174,4.848165,-5.2595716,4.662744,-5.5114594,4.4226694,-5.7134166,4.140811,-5.871569,3.8305936,-5.9960303,3.504892,-6.1003146,3.1749876,-6.2005053,2.84966,-6.314232,2.534504,-6.4594846,2.2314696,-6.653381,1.9386915,-6.9109235,1.6505964,-7.243884,1.3583124,-7.659788,1.0503231,-8.161165,0.71333605,-8.745073,0.33332285,-9.402907,-0.10334427,-10.120561,-0.60875314,-10.878887,-1.1923343,-11.654513,-1.8599089,-12.42084,-2.6128855,-13.149327,-3.4477463,-13.8108835,-4.3558006,-14.377306,-5.3232327,-14.822739,-6.3315187,-15.124999,-7.3580756,-15.2667465,-8.377255,-15.236394,-9.361473,-15.028753,-10.282581,-14.645302,-11.113248,-14.094162,-11.828375,-13.389672,-12.406443,-12.551697,-12.830668,-11.604595,-13.089972,-10.575997,-13.179627,-9.495434,-13.101628,-8.392856,-12.86465,-7.297181,-12.483732,-6.234915,-11.9795685
58,-38,3.6347005,8.344542,2.8293211,7.477953,2.130463,6.5913634,1.5427197,5.717814,1.0647751,4.888872,0.6897588,4.133183,0.4058945,3.4751613,0.19741136,2.9339235,0.0456551,2.5225074,-0.069670424,2.247418,-0.16920634,2.1085117,-0.27266648,2.0992393,-0.3976621,2.2072153,-0.5587002,2.4150708,-0.766405,2.7015576,-1.0270098,3.0428052,-1.3421537,3.4136987,-1.7089698,3.7892487,-2.1204832,4.14591,-2.5662642,4.4627604,-3.0333023,4.7224755,-3.5070453,4.91205,-3.9725268,5.023219,-4.4155183,5.0525866,-4.823608,5.0014324,-5.1871705,4.875235,-5.500135,4.68295,-5.7605023,4.4360847,-5.970598,4.1476474,-6.1370196,3.8310227,-6.2702875,3.4988732,-6.384201,3.1621192,-6.4949875,2.8290756,-6.620232,2.504798,-6.777676,2.1906817,-6.983996,1.8843462,-7.253575,1.5797967,-7.597391,1.2678756,-8.022066,0.9369669,-8.529167,0.57389235,-9.114772,0.16496871,-9.769343,-0.30285096,-10.477972,-0.84085035,-11.2208805,-1.4574594,-11.974277,-2.157343,-12.711421,-2.9406488,-13.40393,-3.8025606,-14.023159,-4.7331095,-14.54166,-5.7173,-14.934614,-6.735587,-15.181106,-7.76459,-15.265257,-8.7781315,-15.177067,-9.74841,-14.912981,-10.647387,-14.476104,-11.448183,-13.876072,-12.126471,-13.128581,-12.661801,-12.254605,-13.038703,-11.279339,-13.247613,-10.230929,-13.285435,-9.139078,-13.155832,-8.033534,-12.869142,-6.9427104,-12.4419365,-5.892269,-11.896271
